timestamp,hodl,daily
1540101600.0,3719.1747570992043,3721.632037901303
1540105200.0,3769.0393616789147,3771.672190597601
1540108800.0,3764.2563584034574,3766.301326059268
1540112400.0,3812.729227064805,3815.5604200684206
1540116000.0,3839.1038503796553,3843.376579556908
1540119600.0,3837.5231685918784,3840.625350339663
1540123200.0,3863.192846026539,3864.965264970474
1540126800.0,3865.763302950466,3867.7669778207032
1540130400.0,3833.114320597654,3835.1673028511887
1540134000.0,3826.961963106246,3828.74477466353
1540137600.0,3777.9782601199304,3780.3183520224557
1540141200.0,3799.269410921669,3801.542399135868
1540144800.0,3826.2494596825554,3827.651471695304
1540148400.0,3805.245885629938,3807.783361876048
1540152000.0,3747.5378227664487,3750.0414721487223
1540155600.0,3732.6534325492066,3735.7605122894583
1540159200.0,3727.467731985206,3729.2205973140726
1540162800.0,3747.4494393375335,3750.6536318690637
1540166400.0,3732.174958514908,3735.656536249601
1540170000.0,3782.662038411582,3786.4375537642145
1540173600.0,3843.4951711713243,3847.3213814311357
1540177200.0,3828.499697002046,3831.5965978967233
1540180800.0,3936.4190921712225,3940.6118044936456
1540184400.0,3915.1039930607863,3919.1359833655633
1540188000.0,3866.065662170885,3870.0513433877886
1540191600.0,3862.2694756956685,3866.4142528878974
1540195200.0,3864.512594820524,3868.5093478641284
1540198800.0,3832.1760951460387,3835.7703717809927
1540202400.0,3822.404966505348,3825.8924290042783
1540206000.0,3778.3909752547233,3781.6647401145237
1540209600.0,3819.8974583813733,3823.090444695889
1540213200.0,3827.8879774384313,3830.882001266022
1540216800.0,3777.3131335667063,3780.889489788834
1540220400.0,3770.538209837227,3773.9959495516423
1540224000.0,3780.589968090906,3785.086427635344
1540227600.0,3769.462792848739,3773.039659038668
1540231200.0,3787.055656337252,3790.6021814271894
1540234800.0,3778.3197544761006,3782.5525849372484
1540238400.0,3745.8350067320653,3749.942631786876
1540242000.0,3753.857826839181,3758.0681746109135
1540245600.0,3761.8974451440076,3766.532798211987
1540249200.0,3685.9126439453266,3688.842339536893
1540252800.0,3685.8518427859344,3689.7418158209707
1540256400.0,3533.672041624798,3535.8394936772893
1540260000.0,3423.646893713408,3427.1169496691236
1540263600.0,3454.1919976269432,3457.562448519837
1540267200.0,3385.9753375300993,3394.2938452644107
1540270800.0,3386.681206379434,3394.469818171276
1540274400.0,3279.6916424751907,3291.6896547506626
1540278000.0,3183.591032305838,3194.8250488584554
1540281600.0,3234.2574711345997,3243.4536769391493
1540285200.0,3256.9299896519706,3265.615106674736
1540288800.0,3243.3972543309605,3251.3652309602576
1540292400.0,3298.102468643462,3306.0510436841923
1540296000.0,3270.6055403096884,3277.9683481323837
1540299600.0,3170.9636649637946,3180.825551046564
1540303200.0,3250.4919169719524,3261.1545639733813
1540306800.0,3335.828973798639,3346.6027457030896
1540310400.0,3334.5933399760397,3345.652150231326
1540314000.0,3371.2166394433675,3381.8925343307783
1540317600.0,3355.2117238579117,3367.0018499058306
1540321200.0,3295.895454720312,3307.4489409488615
1540324800.0,3291.3364476276947,3303.6345013869422
1540328400.0,3224.0254928909258,3235.8244904389335
1540332000.0,3259.0532562542494,3271.3723422798425
1540335600.0,3337.166383652817,3348.0634133726307
1540339200.0,3466.321595082448,3477.3497176842825
1540342800.0,3575.1748309087316,3585.4462432915825
1540346400.0,3507.0768051861246,3517.2834665514147
1540350000.0,3555.384359029901,3565.900765142664
1540353600.0,3587.039143195761,3596.3735067668185
1540357200.0,3517.9532502866905,3527.7390068563377
1540360800.0,3540.703181825502,3550.2064272535245
1540364400.0,3558.877547895365,3568.0156992024176
1540368000.0,3491.985531524272,3502.1386582040973
1540371600.0,3538.7959683542545,3548.9594256249275
1540375200.0,3606.983286692613,3617.2266884377814
1540378800.0,3540.54582646369,3550.2038647226
1540382400.0,3494.4887629967816,3503.2706126496732
1540386000.0,3461.3688203670913,3470.0089060603495
1540389600.0,3512.2149256259663,3520.1366500204804
1540393200.0,3508.769738690779,3517.4960742403327
1540396800.0,3473.90108618983,3482.307008805785
1540400400.0,3366.416566942682,3374.8940635166
1540404000.0,3359.447271489519,3367.890061517947
1540407600.0,3275.2864421309223,3284.5272788211214
1540411200.0,3367.650778866678,3375.0982502136508
1540414800.0,3339.890809941039,3347.944962430653
1540418400.0,3407.70840731131,3415.3526571192724
1540422000.0,3366.477243073077,3374.2907432011534
1540425600.0,3263.4496362225536,3270.5672435988567
1540429200.0,3280.441883658425,3286.91689467951
1540432800.0,3266.9938430057887,3273.698991161292
1540436400.0,3321.5933241632893,3329.1035889523127
1540440000.0,3320.1160483077965,3327.733207794984
1540443600.0,3266.3275268347843,3272.898621393677
1540447200.0,3299.9098512373694,3306.6443097993747
1540450800.0,3270.0937467655717,3276.4412805165475
1540454400.0,3291.274129063492,3298.1446635059647
1540458000.0,3320.389952462502,3327.4693923442546
1540461600.0,3349.310561071416,3356.246166783231
1540465200.0,3312.4904990328555,3319.407493394885
1540468800.0,3237.55371709924,3244.5448294769567
1540472400.0,3261.260105503715,3268.441503467432
1540476000.0,3257.9805447585836,3263.931884771029
1540479600.0,3208.589106193648,3214.144470823868
1540483200.0,3248.3514680139206,3254.609938408509
1540486800.0,3275.0735728903514,3282.111859584612
1540490400.0,3268.2290508060078,3275.2926032651635
1540494000.0,3254.705386339253,3261.1603531300575
1540497600.0,3270.487868122719,3277.5519731549502
1540501200.0,3265.379120723706,3273.004290284098
1540504800.0,3296.345331027431,3304.377554211435
1540508400.0,3292.1917559418425,3299.771835352107
1540512000.0,3301.7322593542044,3309.4540634305768
1540515600.0,3371.7148515370436,3379.012864330576
1540519200.0,3421.8045287317086,3429.7429625510053
1540522800.0,3376.13847231657,3384.1547790452178
1540526400.0,3380.6226621956575,3388.617587544507
1540530000.0,3380.7714570665944,3388.9692827041545
1540533600.0,3391.3064468270577,3400.176416658433
1540537200.0,3439.614982001052,3449.818391120719
1540540800.0,3549.677436771476,3559.7356241053276
1540544400.0,3501.2900124835296,3510.759008046805
1540548000.0,3498.9776402762786,3508.179085388182
1540551600.0,3552.544202148092,3561.6556747364457
1540555200.0,3487.441039324771,3495.6666893560578
1540558800.0,3515.400243114249,3524.3000287937407
1540562400.0,3534.2844117616714,3543.169240631493
1540566000.0,3522.7655747178796,3531.5457464631572
1540569600.0,3607.071865976641,3615.7715097629252
1540573200.0,3614.1753935530483,3623.1822831604586
1540576800.0,3715.192036685749,3724.1035580683265
1540580400.0,3678.662009599469,3687.744301170858
1540584000.0,3618.058512526901,3627.111193447151
1540587600.0,3681.283119296359,3691.061560094794
1540591200.0,3709.8524995219773,3718.9617849960086
1540594800.0,3746.222496734307,3757.3513306320947
1540598400.0,3755.7873331034098,3766.957887428597
1540602000.0,3672.504116222673,3682.785714788851
1540605600.0,3666.4462778534607,3677.38280154066
1540609200.0,3689.940237416984,3701.282834092928
1540612800.0,3690.6485647479467,3701.8747899910927
1540616400.0,3581.8443117578367,3592.2318396856313
1540620000.0,3602.1622176213527,3611.948111265927
1540623600.0,3560.6556567652324,3569.9224902746805
1540627200.0,3590.0774418929623,3599.941038852725
1540630800.0,3650.163398083066,3660.600227404001
1540634400.0,3651.9930589876585,3663.387150974633
1540638000.0,3626.372286959673,3637.7590490683415
1540641600.0,3669.6945903815717,3682.2502438688657
1540645200.0,3753.847578702632,3768.1018390326876
1540648800.0,3718.9384336476146,3732.74217598217
1540652400.0,3736.1135239486844,3751.4738852128767
1540656000.0,3627.5327044871583,3642.184636669665
1540659600.0,3630.641490490595,3644.6548634873598
1540663200.0,3641.508397644674,3656.1032678348074
1540666800.0,3628.244911508178,3642.2579527154185
1540670400.0,3700.576734037286,3716.637459863449
1540674000.0,3681.2498385076437,3697.475172907689
1540677600.0,3636.8038785310146,3651.4410301661383
1540681200.0,3627.5506099757094,3640.7933915689414
1540684800.0,3610.189549121963,3623.3636494425555
1540688400.0,3589.8583771618014,3601.557746213445
1540692000.0,3626.230289983727,3638.7964292864594
1540695600.0,3644.1308036130295,3657.664757250225
1540699200.0,3601.8138756543,3614.829609963759
1540702800.0,3605.7336549691395,3619.1672953510633
1540706400.0,3681.7709530213997,3696.815574376262
1540710000.0,3666.286905633066,3682.077700886607
1540713600.0,3679.4059591545983,3695.9079352807184
1540717200.0,3671.3128959265146,3688.8859934963853
1540720800.0,3660.469186753214,3677.257047641384
1540724400.0,3622.528660156061,3638.6563543833454
1540728000.0,3623.137583663365,3639.321526838271
1540731600.0,3602.0080246085618,3617.768609693051
1540735200.0,3464.231864494918,3479.6103883240585
1540738800.0,3452.2019329236823,3466.9282816235936
1540742400.0,3455.482874538651,3469.911099892916
1540746000.0,3467.6043672585674,3482.879532911639
1540749600.0,3475.5492554920115,3491.2037385976782
1540753200.0,3470.9525764282794,3486.583954902995
1540756800.0,3518.861701862618,3534.2047155729942
1540760400.0,3508.682647310371,3524.758086886911
1540764000.0,3482.1227540979717,3496.2413195650925
1540767600.0,3485.4149262778064,3499.994311592912
1540771200.0,3481.8206343524753,3497.034165102655
1540774800.0,3455.471846772363,3470.0041936970174
1540778400.0,3452.242118139734,3466.072194870009
1540782000.0,3485.1883771564953,3499.363411789734
1540785600.0,3477.34100456391,3492.0327792840503
1540789200.0,3495.9758190873376,3510.580319229677
1540792800.0,3461.5557510124195,3476.166069494493
1540796400.0,3479.4525422486754,3494.2046959407944
1540800000.0,3454.1924055832283,3468.405199939445
1540803600.0,3432.2660988103116,3446.8010600483053
1540807200.0,3435.449290479491,3449.9641441530703
1540810800.0,3451.2402930423755,3466.0266315476565
1540814400.0,3479.6414551873722,3494.861771708991
1540818000.0,3490.8124031591183,3505.4450475448116
1540821600.0,3612.790581389207,3628.9399133871516
1540825200.0,3619.8809168925295,3637.6104924911624
1540828800.0,3595.6229429274517,3612.266855074708
1540832400.0,3606.1293647696684,3622.0058301971203
1540836000.0,3620.7866656846963,3638.1069177532136
1540839600.0,3637.328616224928,3653.545880692295
1540843200.0,3668.0544705273583,3684.002144257416
1540846800.0,3646.17047227527,3662.0435451596513
1540850400.0,3631.862096269739,3648.2741367276203
1540854000.0,3670.8940545657038,3687.222833582662
1540857600.0,3610.870735299147,3626.2879334977324
1540861200.0,3631.142837659058,3646.286588686012
1540864800.0,3633.479710210456,3648.8758102476104
1540868400.0,3610.950014898814,3626.46135663802
1540872000.0,3633.6379290253144,3648.9533464649594
1540875600.0,3663.1341454585645,3678.7695444269925
1540879200.0,3668.0147635932476,3683.346210630397
1540882800.0,3621.8141896680263,3637.1149859890875
1540886400.0,3598.329909129833,3613.4990011324376
1540890000.0,3574.1539477086444,3589.3416703583534
1540893600.0,3582.1760289696726,3597.795334881496
1540897200.0,3592.3446391351804,3608.056171805429
1540900800.0,3582.7786740806882,3598.0348520703483
1540904400.0,3616.477362308324,3631.8868121349624
1540908000.0,3562.9427544625914,3577.653463900749
1540911600.0,3562.6746169714006,3577.727438178241
1540915200.0,3583.68373774349,3598.5918888514975
1540918800.0,3566.2198032798815,3581.642009873602
1540922400.0,3592.8436677042514,3608.200313681205
1540926000.0,3589.7870204933342,3604.528202188758
1540929600.0,3582.1693558022707,3596.428041767009
1540933200.0,3564.82099158229,3579.278238659889
1540936800.0,3572.2413207888735,3586.390459220295
1540940400.0,3578.6507563477217,3593.040414586488
1540944000.0,3601.417481797863,3616.0579525775424
1540947600.0,3608.853497555591,3623.485504294451
1540951200.0,3581.789614461714,3596.245498592404
1540954800.0,3575.6473198175095,3590.161196165334
1540958400.0,3554.519043219534,3569.064353866115
1540962000.0,3554.0090442860846,3568.491044931894
1540965600.0,3447.8086326997523,3462.1829131791574
1540969200.0,3475.564322965183,3489.7106583348295
1540972800.0,3490.929457500165,3505.1638402512276
1540976400.0,3476.231161209259,3490.5536291866288
1540980000.0,3459.076168904883,3472.728712755887
1540983600.0,3462.199768646469,3476.3747252645935
1540987200.0,3477.028497992607,3491.3100745702363
1540990800.0,3461.3822594878357,3476.1469324248405
1540994400.0,3468.0279925364184,3482.5325910163906
1540998000.0,3451.5177756732237,3466.1221839285226
1541001600.0,3469.137844860053,3483.552934239465
1541005200.0,3460.3317330610703,3474.9357692875606
1541008800.0,3419.1933278510564,3433.2320169488858
1541012400.0,3311.715326096957,3324.6645629590043
1541016000.0,3333.145405238163,3345.9594421200272
1541019600.0,3326.3982680437484,3339.5644590136535
1541023200.0,3327.566935646727,3340.8921841271194
1541026800.0,3304.392205236843,3317.337289684774
1541030400.0,3331.5750080760226,3344.509270977503
1541034000.0,3364.203535334824,3377.703129076829
1541037600.0,3336.477980052696,3349.4841902876265
1541041200.0,3318.8083393424863,3332.0466383972052
1541044800.0,3331.6764918523513,3344.7741996577734
1541048400.0,3350.9831659779893,3363.766472204461
1541052000.0,3317.621955827212,3330.6230767374313
1541055600.0,3295.953528206768,3308.997221131542
1541059200.0,3292.0781074412807,3305.157636256671
1541062800.0,3251.071202158667,3264.3105874028765
1541066400.0,3410.5545481473696,3423.6693470325204
1541070000.0,3424.3783034312582,3438.0421575358
1541073600.0,3390.7808023152174,3404.1565914378752
1541077200.0,3406.300758687101,3420.1124240506097
1541080800.0,3378.6223495279983,3392.2962667096563
1541084400.0,3393.884921615564,3407.408178726254
1541088000.0,3381.2919276220796,3394.303770211739
1541091600.0,3396.770871317217,3410.184261691441
1541095200.0,3432.6808057811168,3446.283881094015
1541098800.0,3408.775808051433,3422.505453005068
1541102400.0,3394.2908844915028,3407.482309147085
1541106000.0,3366.765629111045,3380.0738098112142
1541109600.0,3367.8199523218864,3381.355269805647
1541113200.0,3356.49622746977,3369.8535583590838
1541116800.0,3319.2124922467156,3332.2420085049107
1541120400.0,3336.58730534149,3349.863559253211
1541124000.0,3342.2997924696983,3355.3977400764416
1541127600.0,3336.6811470358334,3349.7040207116443
1541131200.0,3342.0046488927237,3354.8804004353706
1541134800.0,3306.877326917374,3320.1484245844376
1541138400.0,3294.6171484449183,3306.81326124922
1541142000.0,3279.75925007308,3291.773718365323
1541145600.0,3285.3988796397634,3297.5031984766906
1541149200.0,3314.1048168325524,3326.2936612290937
1541152800.0,3294.391320224274,3306.7577707584537
1541156400.0,3257.912986764501,3270.2598864895945
1541160000.0,3273.270056778613,3285.8918115329393
1541163600.0,3286.005130626136,3298.286528013826
1541167200.0,3287.5839099354907,3300.3324621747142
1541170800.0,3310.151623027966,3322.7872926843916
1541174400.0,3296.1453771530496,3308.4712463822675
1541178000.0,3296.5538770483063,3308.920929591703
1541181600.0,3265.108573560373,3277.518912815052
1541185200.0,3270.3373660053167,3282.296971617611
1541188800.0,3175.1494271902734,3186.0428214941003
1541192400.0,3201.775311589403,3212.774339562639
1541196000.0,3210.975054708846,3221.413143365748
1541199600.0,3170.951077240791,3180.962076505428
1541203200.0,3195.6212151244526,3205.280815684655
1541206800.0,3180.1130073580157,3189.7507924542683
1541210400.0,3166.830962852227,3176.6333797037073
1541214000.0,3144.9807732006957,3154.3610716633266
1541217600.0,3162.3175135271636,3172.1232569736712
1541221200.0,3157.5650354562376,3167.073066499047
1541224800.0,3105.701652855666,3114.59663685592
1541228400.0,3128.15982096569,3137.6397358043882
1541232000.0,3070.705406668603,3079.6079475447204
1541235600.0,3189.4833188935845,3198.7744739339823
1541239200.0,3188.945382953387,3198.4844873092898
1541242800.0,3186.8410881150467,3196.2158396921823
1541246400.0,3203.1421848443533,3212.6289737722595
1541250000.0,3199.531857719767,3208.91290633557
1541253600.0,3141.503510174611,3149.133419267393
1541257200.0,3133.6462731167903,3142.0935984115627
1541260800.0,3111.365147120152,3119.461387272643
1541264400.0,3059.382921329936,3066.8154871687384
1541268000.0,3078.6084496420353,3087.537842877303
1539471600.0,3045.9064355383753,3054.3066883946353
1539475200.0,3030.4677260380863,3038.4419380140707
1539478800.0,3016.074837400815,3023.774751446592
1539482400.0,3004.4038307353235,3011.810518805213
1539486000.0,3046.587979075393,3053.7034136194534
1539489600.0,3036.80336804129,3043.8675825898654
1539493200.0,3020.1575995025423,3027.0986670981874
1539496800.0,2956.2666822991455,2961.9514699180877
1539500400.0,2845.7797680060507,2850.680533718685
1539504000.0,2731.265439750238,2735.0834671831085
1539507600.0,2735.774614637336,2737.507114700951
1539511200.0,2711.486101590429,2712.302884284196
1539514800.0,2688.7759161708773,2690.1699229833785
1539518400.0,2725.4025615072514,2727.3315678119116
1539522000.0,2797.3179273939463,2799.8868748183104
1539525600.0,2736.7556374476558,2738.941410874637
1539529200.0,2751.3660327263897,2753.3608846675766
1539532800.0,2702.006237819262,2703.6207821435105
1539536400.0,2692.5390727449026,2693.48218575412
1539540000.0,2698.8817279528944,2700.2037509144247
1539543600.0,2726.329804218714,2728.3903949253754
1539547200.0,2713.25404595621,2715.576531671888
1539550800.0,2730.365024976639,2733.2158740561513
1539554400.0,2762.772278564559,2767.233064989442
1539558000.0,2662.1318882056667,2665.281753232921
1539561600.0,2607.2887996971967,2610.900332640278
1539565200.0,2603.251978497004,2607.367928926681
1539568800.0,2593.5001211624167,2597.3328617464413
1539572400.0,2827.5963720944214,2834.566913957806
1539576000.0,2723.3475496432343,2730.7837930556225
1539579600.0,2784.4195170845755,2792.675821614226
1539583200.0,2785.8554265847815,2794.5155891300174
1539586800.0,2766.56767533097,2776.4264635243258
1539590400.0,2904.8471835551245,2914.903783290866
1539594000.0,2880.580994064703,2889.727509504508
1539597600.0,2853.075277708319,2862.9024512296974
1539601200.0,2871.8499642123797,2883.212964586844
1539604800.0,2850.6991949058056,2861.9667745392935
1539608400.0,2820.742105696347,2830.7989042429317
1539612000.0,2799.8188049328714,2810.43657181353
1539615600.0,2812.01690355091,2822.656946709471
1539619200.0,2743.9395218833115,2752.8870217120607
1539622800.0,2742.1568354486144,2751.594576670216
1539626400.0,2741.2782782500612,2750.159230253832
1539630000.0,2750.0129207501036,2756.624471461814
1539633600.0,2684.859045095998,2692.3975203251625
1539637200.0,2658.2886954810647,2664.8003583271634
1539640800.0,2685.773650233252,2695.1272252599833
1539644400.0,2727.485013616986,2737.244181335608
1539648000.0,2734.77399484104,2744.024577347266
1539651600.0,2738.981891826079,2747.577994834649
1539655200.0,2771.804950174994,2781.78830636265
1539658800.0,2725.904179088579,2733.6526666138775
1539662400.0,2688.7710408350836,2696.0736455673114
1539666000.0,2662.1006984786045,2669.7525210868826
1539669600.0,2797.049806526034,2806.8753916731976
1539673200.0,2748.96221715738,2758.259181662662
1539676800.0,2762.769308184518,2772.858676216366
1539680400.0,2775.5303283181743,2784.8343898997364
1539684000.0,2790.1823968128724,2800.4452590553046
1539687600.0,2766.8657561960677,2776.4362571671063
1539691200.0,2770.0813047815973,2779.8274252345805
1539694800.0,2757.4066566202464,2766.9854698347417
1539698400.0,2789.1385404739985,2798.998213882803
1539702000.0,2773.1064460643747,2782.880791041197
1539705600.0,2774.867512362326,2784.8278030198708
1539709200.0,2773.360047532095,2783.0565830071355
1539712800.0,2760.135991281644,2769.0396265992936
1539716400.0,2778.077710814112,2787.0808906970287
1539720000.0,2792.687395484885,2801.861497704258
1539723600.0,2832.9831051732435,2843.5196621868313
1539727200.0,2845.798723544729,2856.428306894273
1539730800.0,2899.8404971234886,2911.5935774758873
1539734400.0,2908.0547795981324,2920.0009908141046
1539738000.0,2899.272565810124,2911.2575690144877
1539741600.0,2907.646627982118,2920.542969014469
1539745200.0,2910.373094490114,2923.464200472126
1539748800.0,2914.897027289866,2927.202228394057
1539752400.0,2854.888099931522,2866.5613594010174
1539756000.0,2841.5103741129287,2852.314146624479
1539759600.0,2849.300230290582,2860.08660951476
1539763200.0,2871.4482899781606,2882.5124462364647
1539766800.0,2856.0732024733466,2867.302667291429
1539770400.0,2830.5597358560512,2840.9291888451044
1539774000.0,2836.437158868667,2846.697851951393
