date,coin,side,units,pricePerUnit,fees,previousUnits,cumulativeUnits,transactedValue,previousCost,costOfTransaction,costOfTransactionPerUnit,cumulativeCost,gainLoss,realisedPct
2019-01-12 19:18:21.951184,BTC,buy,0.2436586,3567.42,0.651924422109,0,0.2436586,869.2325628120001,0,,,869.2325628120001,0,
2019-01-12 19:18:22.141072,ETH,buy,6.07310492,122.65860185999999,0.5586889188272153,0,6.07310492,744.9185584362871,0,,,744.9185584362871,0,
2019-01-12 19:18:22.477120,BNB,buy,152.49876056,5.858417124,0.6700510126901098,0,152.49876056,893.4013502534798,0,,,893.4013502534798,0,
2019-01-12 19:18:22.828115,OMG,buy,628.26,1.26998728,0.5984116563996,0,628.26,797.8822085328001,0,,,797.8822085328001,0,
2019-01-12 19:18:23.155847,BAT,buy,6794.2,0.12753598000000002,0.649878716487,0,6794.2,866.5049553160001,0,,,866.5049553160001,0,
2019-01-12 19:18:23.507774,XRP,buy,2601.919,0.3242446216,0.6327436811916378,0,2601.919,843.6582415888504,0,,,843.6582415888504,0,
